TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,CurrentImage,CurrentX,CurrentY,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
72,2000,,4,LOC,FOIL,stimuli/fractals/50c.jpg,-375.0,225.0,109.0,OLP,stimuli/fractals/50c.jpg,225.0,75.0,stimuli/fractals/50c.jpg,stimuli/fractals/50a.jpg,stimuli/fractals/50b.jpg,225.0,75.0,375.0,75.0,225.0,225.0,-375.0,225.0
73,1000,,5,OBJ,LURE,stimuli/fractals/83c.jpg,375.0,75.0,128.0,OLP,stimuli/fractals/83b.jpg,375.0,75.0,stimuli/fractals/83b.jpg,stimuli/fractals/83a.jpg,stimuli/fractals/83c.jpg,375.0,75.0,375.0,-75.0,375.0,225.0,-225.0,-225.0
74,2000,,5,OBJ,FOIL,stimuli/fractals/126c.jpg,375.0,225.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
75,500,,5,OBJ,TARGET,stimuli/fractals/100c.jpg,-375.0,-75.0,116.0,ERP,stimuli/fractals/100c.jpg,-375.0,-75.0,stimuli/fractals/100c.jpg,stimuli/fractals/100b.jpg,stimuli/fractals/100a.jpg,-375.0,-75.0,-225.0,-75.0,-375.0,75.0,375.0,-225.0
76,1000,,5,OBJ,TARGET,stimuli/fractals/104a.jpg,225.0,225.0,123.0,ERP,stimuli/fractals/104a.jpg,225.0,225.0,stimuli/fractals/104a.jpg,stimuli/fractals/104b.jpg,stimuli/fractals/104c.jpg,225.0,225.0,75.0,225.0,225.0,75.0,-375.0,-225.0
77,4000,,5,OBJ,FOIL,stimuli/fractals/10c.jpg,225.0,-75.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
78,1000,,5,OBJ,FOIL,stimuli/fractals/143b.jpg,-375.0,-225.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
79,2000,,5,OBJ,LURE,stimuli/fractals/61b.jpg,-225.0,-75.0,139.0,LLP,stimuli/fractals/61c.jpg,-225.0,-75.0,stimuli/fractals/61c.jpg,stimuli/fractals/61a.jpg,stimuli/fractals/61b.jpg,-225.0,-75.0,-75.0,-75.0,-225.0,-225.0,375.0,75.0
80,1000,,5,OBJ,FOIL,stimuli/fractals/71c.jpg,-375.0,225.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
81,3000,,5,OBJ,LURE,stimuli/fractals/27b.jpg,-225.0,225.0,127.0,ERP,stimuli/fractals/27a.jpg,-225.0,225.0,stimuli/fractals/27a.jpg,stimuli/fractals/27c.jpg,stimuli/fractals/27b.jpg,-225.0,225.0,-75.0,225.0,-375.0,225.0,225.0,-75.0
82,5000,,5,OBJ,FOIL,stimuli/fractals/129c.jpg,-225.0,75.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
83,3000,,5,OBJ,TARGET,stimuli/fractals/68c.jpg,-375.0,225.0,140.0,OLP,stimuli/fractals/68c.jpg,-375.0,225.0,stimuli/fractals/68c.jpg,stimuli/fractals/68b.jpg,stimuli/fractals/68a.jpg,-375.0,225.0,-375.0,75.0,-225.0,225.0,-75.0,-225.0
84,4000,,5,OBJ,TARGET,stimuli/fractals/123c.jpg,-375.0,-225.0,149.0,OLP,stimuli/fractals/123c.jpg,-375.0,-225.0,stimuli/fractals/123c.jpg,stimuli/fractals/123b.jpg,stimuli/fractals/123a.jpg,-375.0,-225.0,-375.0,-75.0,-225.0,-225.0,375.0,225.0
85,2000,,5,OBJ,LURE,stimuli/fractals/31b.jpg,375.0,-75.0,134.0,ERP,stimuli/fractals/31a.jpg,375.0,-75.0,stimuli/fractals/31a.jpg,stimuli/fractals/31c.jpg,stimuli/fractals/31b.jpg,375.0,-75.0,375.0,-225.0,375.0,75.0,-375.0,-225.0
86,4000,,5,OBJ,FOIL,stimuli/fractals/138a.jpg,-225.0,75.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
87,2000,,5,OBJ,LURE,stimuli/fractals/133a.jpg,75.0,225.0,137.0,ERP,stimuli/fractals/133b.jpg,75.0,225.0,stimuli/fractals/133b.jpg,stimuli/fractals/133c.jpg,stimuli/fractals/133a.jpg,75.0,225.0,225.0,225.0,-75.0,225.0,-375.0,-225.0
88,1000,,5,OBJ,TARGET,stimuli/fractals/34c.jpg,225.0,-75.0,150.0,ERP,stimuli/fractals/34c.jpg,225.0,-75.0,stimuli/fractals/34c.jpg,stimuli/fractals/34b.jpg,stimuli/fractals/34a.jpg,225.0,-75.0,225.0,75.0,75.0,-75.0,-375.0,-225.0
89,8000,,5,OBJ,FOIL,stimuli/fractals/11b.jpg,225.0,-75.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
90,3000,,5,OBJ,TARGET,stimuli/fractals/9a.jpg,225.0,-75.0,160.0,OLP,stimuli/fractals/9a.jpg,225.0,-75.0,stimuli/fractals/9a.jpg,stimuli/fractals/9c.jpg,stimuli/fractals/9b.jpg,225.0,-75.0,225.0,-225.0,375.0,-75.0,-375.0,225.0
91,3000,,6,LOC,TARGET,stimuli/fractals/109b.jpg,225.0,225.0,141.0,LLP,stimuli/fractals/109b.jpg,225.0,225.0,stimuli/fractals/109b.jpg,stimuli/fractals/109c.jpg,stimuli/fractals/109a.jpg,225.0,225.0,375.0,225.0,225.0,75.0,-225.0,-75.0
92,1000,,6,LOC,FOIL,stimuli/fractals/98a.jpg,-375.0,-225.0,155.0,ERP,stimuli/fractals/98a.jpg,75.0,75.0,stimuli/fractals/98a.jpg,stimuli/fractals/98b.jpg,stimuli/fractals/98c.jpg,75.0,75.0,75.0,-75.0,75.0,225.0,-375.0,-225.0
93,4000,,6,LOC,FOIL,stimuli/fractals/116a.jpg,375.0,225.0,163.0,OLP,stimuli/fractals/116a.jpg,-225.0,75.0,stimuli/fractals/116a.jpg,stimuli/fractals/116c.jpg,stimuli/fractals/116b.jpg,-225.0,75.0,-225.0,-75.0,-375.0,75.0,375.0,225.0
94,1000,,6,LOC,TARGET,stimuli/fractals/122c.jpg,-375.0,75.0,183.0,OLP,stimuli/fractals/122c.jpg,-375.0,75.0,stimuli/fractals/122c.jpg,stimuli/fractals/122a.jpg,stimuli/fractals/122b.jpg,-375.0,75.0,-375.0,-75.0,-375.0,225.0,375.0,-225.0
95,3000,,6,LOC,LURE,stimuli/fractals/107b.jpg,75.0,225.0,159.0,ERP,stimuli/fractals/107b.jpg,225.0,225.0,stimuli/fractals/107b.jpg,stimuli/fractals/107c.jpg,stimuli/fractals/107a.jpg,225.0,225.0,225.0,75.0,75.0,225.0,-225.0,-225.0
96,1000,,6,LOC,LURE,stimuli/fractals/86a.jpg,225.0,75.0,148.0,LLP,stimuli/fractals/86a.jpg,75.0,75.0,stimuli/fractals/86a.jpg,stimuli/fractals/86c.jpg,stimuli/fractals/86b.jpg,75.0,75.0,75.0,225.0,225.0,75.0,-375.0,-225.0
97,1000,,6,LOC,TARGET,stimuli/fractals/101a.jpg,75.0,75.0,161.0,ERP,stimuli/fractals/101a.jpg,75.0,75.0,stimuli/fractals/101a.jpg,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,75.0,75.0,225.0,75.0,75.0,225.0,-375.0,-225.0
98,1000,,6,LOC,FOIL,stimuli/fractals/82c.jpg,225.0,-225.0,154.0,LLP,stimuli/fractals/82c.jpg,-375.0,-75.0,stimuli/fractals/82c.jpg,stimuli/fractals/82b.jpg,stimuli/fractals/82a.jpg,-375.0,-75.0,-375.0,-225.0,-375.0,75.0,225.0,-225.0
99,1000,,6,LOC,FOIL,stimuli/fractals/29b.jpg,375.0,225.0,174.0,ERP,stimuli/fractals/29b.jpg,-375.0,75.0,stimuli/fractals/29b.jpg,stimuli/fractals/29a.jpg,stimuli/fractals/29c.jpg,-375.0,75.0,-375.0,225.0,-375.0,-75.0,375.0,225.0
100,4000,,6,LOC,LURE,stimuli/fractals/111b.jpg,-375.0,-225.0,156.0,LLP,stimuli/fractals/111b.jpg,-375.0,-75.0,stimuli/fractals/111b.jpg,stimuli/fractals/111c.jpg,stimuli/fractals/111a.jpg,-375.0,-75.0,-375.0,75.0,-375.0,-225.0,375.0,-225.0
101,8000,,6,LOC,LURE,stimuli/fractals/48a.jpg,-75.0,-75.0,169.0,LLP,stimuli/fractals/48a.jpg,-75.0,-225.0,stimuli/fractals/48a.jpg,stimuli/fractals/48b.jpg,stimuli/fractals/48c.jpg,-75.0,-225.0,75.0,-225.0,-75.0,-75.0,375.0,75.0
102,6000,,6,LOC,TARGET,stimuli/fractals/141b.jpg,-225.0,75.0,190.0,OLP,stimuli/fractals/141b.jpg,-225.0,75.0,stimuli/fractals/141b.jpg,stimuli/fractals/141c.jpg,stimuli/fractals/141a.jpg,-225.0,75.0,-225.0,225.0,-375.0,75.0,375.0,225.0
103,500,,6,LOC,TARGET,stimuli/fractals/84a.jpg,225.0,-225.0,194.0,OLP,stimuli/fractals/84a.jpg,225.0,-225.0,stimuli/fractals/84a.jpg,stimuli/fractals/84c.jpg,stimuli/fractals/84b.jpg,225.0,-225.0,75.0,-225.0,225.0,-75.0,-375.0,-75.0
104,2000,,6,LOC,LURE,stimuli/fractals/19c.jpg,-375.0,225.0,191.0,ERP,stimuli/fractals/19c.jpg,-375.0,75.0,stimuli/fractals/19c.jpg,stimuli/fractals/19a.jpg,stimuli/fractals/19b.jpg,-375.0,75.0,-225.0,75.0,-375.0,225.0,375.0,75.0
105,3000,,6,LOC,FOIL,stimuli/fractals/142c.jpg,-375.0,225.0,195.0,OLP,stimuli/fractals/142c.jpg,225.0,-75.0,stimuli/fractals/142c.jpg,stimuli/fractals/142a.jpg,stimuli/fractals/142b.jpg,225.0,-75.0,75.0,-75.0,225.0,-225.0,-375.0,225.0
106,3000,,6,LOC,FOIL,stimuli/fractals/42a.jpg,-375.0,-75.0,170.0,LLP,stimuli/fractals/42a.jpg,375.0,75.0,stimuli/fractals/42a.jpg,stimuli/fractals/42c.jpg,stimuli/fractals/42b.jpg,375.0,75.0,225.0,75.0,375.0,-75.0,-375.0,-75.0
107,1000,,6,LOC,FOIL,stimuli/fractals/47c.jpg,375.0,-225.0,201.0,ERP,stimuli/fractals/47c.jpg,-75.0,75.0,stimuli/fractals/47c.jpg,stimuli/fractals/47b.jpg,stimuli/fractals/47a.jpg,-75.0,75.0,-225.0,75.0,75.0,75.0,375.0,-225.0
108,1000,,6,LOC,FOIL,stimuli/fractals/110c.jpg,375.0,-225.0,172.0,LLP,stimuli/fractals/110c.jpg,-375.0,225.0,stimuli/fractals/110c.jpg,stimuli/fractals/110a.jpg,stimuli/fractals/110b.jpg,-375.0,225.0,-225.0,225.0,-375.0,75.0,375.0,-225.0
109,500,,7,OBJ,LURE,stimuli/fractals/17a.jpg,-75.0,225.0,173.0,LLP,stimuli/fractals/17b.jpg,-75.0,225.0,stimuli/fractals/17b.jpg,stimuli/fractals/17c.jpg,stimuli/fractals/17a.jpg,-75.0,225.0,-75.0,75.0,-225.0,225.0,375.0,-75.0
110,2000,,7,OBJ,TARGET,stimuli/fractals/106b.jpg,225.0,225.0,178.0,LLP,stimuli/fractals/106b.jpg,225.0,225.0,stimuli/fractals/106b.jpg,stimuli/fractals/106a.jpg,stimuli/fractals/106c.jpg,225.0,225.0,375.0,225.0,225.0,75.0,-375.0,-225.0
111,2000,,7,OBJ,TARGET,stimuli/fractals/132c.jpg,-225.0,-75.0,199.0,OLP,stimuli/fractals/132c.jpg,-225.0,-75.0,stimuli/fractals/132c.jpg,stimuli/fractals/132b.jpg,stimuli/fractals/132a.jpg,-225.0,-75.0,-75.0,-75.0,-225.0,-225.0,225.0,225.0
112,1000,,7,OBJ,FOIL,stimuli/fractals/63c.jpg,-225.0,-75.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
113,1000,,7,OBJ,FOIL,stimuli/fractals/59c.jpg,375.0,225.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
114,2000,,7,OBJ,TARGET,stimuli/fractals/1c.jpg,375.0,75.0,180.0,LLP,stimuli/fractals/1c.jpg,375.0,75.0,stimuli/fractals/1c.jpg,stimuli/fractals/1b.jpg,stimuli/fractals/1a.jpg,375.0,75.0,375.0,-75.0,375.0,225.0,-375.0,-225.0
115,2000,,7,OBJ,TARGET,stimuli/fractals/38c.jpg,-225.0,225.0,181.0,LLP,stimuli/fractals/38c.jpg,-225.0,225.0,stimuli/fractals/38c.jpg,stimuli/fractals/38a.jpg,stimuli/fractals/38b.jpg,-225.0,225.0,-375.0,225.0,-225.0,75.0,375.0,-225.0
116,2000,,7,OBJ,TARGET,stimuli/fractals/13c.jpg,75.0,75.0,204.0,OLP,stimuli/fractals/13c.jpg,75.0,75.0,stimuli/fractals/13c.jpg,stimuli/fractals/13b.jpg,stimuli/fractals/13a.jpg,75.0,75.0,225.0,75.0,75.0,-75.0,-375.0,-225.0
117,500,,7,OBJ,LURE,stimuli/fractals/92a.jpg,-375.0,225.0,212.0,OLP,stimuli/fractals/92c.jpg,-375.0,225.0,stimuli/fractals/92c.jpg,stimuli/fractals/92b.jpg,stimuli/fractals/92a.jpg,-375.0,225.0,-225.0,225.0,-375.0,75.0,225.0,-75.0
118,4000,,7,OBJ,TARGET,stimuli/fractals/145b.jpg,-75.0,-75.0,203.0,ERP,stimuli/fractals/145b.jpg,-75.0,-75.0,stimuli/fractals/145b.jpg,stimuli/fractals/145a.jpg,stimuli/fractals/145c.jpg,-75.0,-75.0,-225.0,-75.0,-75.0,-225.0,375.0,225.0
119,2000,,7,OBJ,FOIL,stimuli/fractals/18a.jpg,-375.0,-225.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
120,1000,,7,OBJ,LURE,stimuli/fractals/102b.jpg,225.0,75.0,185.0,LLP,stimuli/fractals/102a.jpg,225.0,75.0,stimuli/fractals/102a.jpg,stimuli/fractals/102c.jpg,stimuli/fractals/102b.jpg,225.0,75.0,375.0,75.0,75.0,75.0,-375.0,225.0
121,1000,,7,OBJ,FOIL,stimuli/fractals/70c.jpg,375.0,-225.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
122,3000,,7,OBJ,FOIL,stimuli/fractals/51c.jpg,-375.0,225.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
123,3000,,7,OBJ,FOIL,stimuli/fractals/65a.jpg,-375.0,-225.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
124,2000,,7,OBJ,LURE,stimuli/fractals/24c.jpg,225.0,-225.0,192.0,LLP,stimuli/fractals/24b.jpg,225.0,-225.0,stimuli/fractals/24b.jpg,stimuli/fractals/24a.jpg,stimuli/fractals/24c.jpg,225.0,-225.0,375.0,-225.0,75.0,-225.0,-375.0,225.0
125,2000,,7,OBJ,LURE,stimuli/fractals/96a.jpg,-375.0,-225.0,211.0,ERP,stimuli/fractals/96b.jpg,-375.0,-225.0,stimuli/fractals/96b.jpg,stimuli/fractals/96c.jpg,stimuli/fractals/96a.jpg,-375.0,-225.0,-225.0,-225.0,-375.0,-75.0,375.0,75.0
126,1000,,7,OBJ,LURE,stimuli/fractals/137c.jpg,75.0,-225.0,206.0,LLP,stimuli/fractals/137b.jpg,75.0,-225.0,stimuli/fractals/137b.jpg,stimuli/fractals/137a.jpg,stimuli/fractals/137c.jpg,75.0,-225.0,225.0,-225.0,75.0,-75.0,-375.0,225.0
127,1000,,8,LOC,FOIL,stimuli/fractals/15c.jpg,225.0,225.0,216.0,ERP,stimuli/fractals/15c.jpg,-225.0,-75.0,stimuli/fractals/15c.jpg,stimuli/fractals/15a.jpg,stimuli/fractals/15b.jpg,-225.0,-75.0,-225.0,-225.0,-75.0,-75.0,225.0,225.0
128,1000,,8,LOC,TARGET,stimuli/fractals/124c.jpg,375.0,75.0,235.0,LLP,stimuli/fractals/124c.jpg,375.0,75.0,stimuli/fractals/124c.jpg,stimuli/fractals/124b.jpg,stimuli/fractals/124a.jpg,375.0,75.0,375.0,-75.0,225.0,75.0,-225.0,225.0
129,1000,,8,LOC,TARGET,stimuli/fractals/46c.jpg,375.0,-225.0,218.0,ERP,stimuli/fractals/46c.jpg,375.0,-225.0,stimuli/fractals/46c.jpg,stimuli/fractals/46a.jpg,stimuli/fractals/46b.jpg,375.0,-225.0,375.0,-75.0,225.0,-225.0,-375.0,225.0
130,2000,,8,LOC,TARGET,stimuli/fractals/25b.jpg,-75.0,-225.0,223.0,ERP,stimuli/fractals/25b.jpg,-75.0,-225.0,stimuli/fractals/25b.jpg,stimuli/fractals/25c.jpg,stimuli/fractals/25a.jpg,-75.0,-225.0,-225.0,-225.0,-75.0,-75.0,-375.0,225.0
131,2000,,8,LOC,LURE,stimuli/fractals/75c.jpg,75.0,75.0,232.0,ERP,stimuli/fractals/75c.jpg,75.0,-75.0,stimuli/fractals/75c.jpg,stimuli/fractals/75a.jpg,stimuli/fractals/75b.jpg,75.0,-75.0,75.0,-225.0,75.0,75.0,-375.0,225.0
132,5000,,8,LOC,FOIL,stimuli/fractals/130c.jpg,-375.0,-225.0,213.0,OLP,stimuli/fractals/130c.jpg,75.0,225.0,stimuli/fractals/130c.jpg,stimuli/fractals/130a.jpg,stimuli/fractals/130b.jpg,75.0,225.0,75.0,75.0,225.0,225.0,-375.0,-225.0
133,2000,,8,LOC,TARGET,stimuli/fractals/7c.jpg,225.0,-225.0,234.0,ERP,stimuli/fractals/7c.jpg,225.0,-225.0,stimuli/fractals/7c.jpg,stimuli/fractals/7b.jpg,stimuli/fractals/7a.jpg,225.0,-225.0,75.0,-225.0,375.0,-225.0,-375.0,-75.0
134,1000,,8,LOC,FOIL,stimuli/fractals/23c.jpg,375.0,-225.0,236.0,ERP,stimuli/fractals/23c.jpg,-225.0,75.0,stimuli/fractals/23c.jpg,stimuli/fractals/23a.jpg,stimuli/fractals/23b.jpg,-225.0,75.0,-225.0,-75.0,-225.0,225.0,375.0,-225.0
135,4000,,8,LOC,TARGET,stimuli/fractals/114b.jpg,-225.0,225.0,219.0,OLP,stimuli/fractals/114b.jpg,-225.0,225.0,stimuli/fractals/114b.jpg,stimuli/fractals/114a.jpg,stimuli/fractals/114c.jpg,-225.0,225.0,-75.0,225.0,-375.0,225.0,375.0,-75.0
136,2000,,8,LOC,TARGET,stimuli/fractals/77b.jpg,75.0,-75.0,243.0,ERP,stimuli/fractals/77b.jpg,75.0,-75.0,stimuli/fractals/77b.jpg,stimuli/fractals/77a.jpg,stimuli/fractals/77c.jpg,75.0,-75.0,-75.0,-75.0,75.0,-225.0,-375.0,225.0
137,1000,,8,LOC,FOIL,stimuli/fractals/94c.jpg,225.0,-225.0,242.0,LLP,stimuli/fractals/94c.jpg,-225.0,75.0,stimuli/fractals/94c.jpg,stimuli/fractals/94b.jpg,stimuli/fractals/94a.jpg,-225.0,75.0,-375.0,75.0,-75.0,75.0,225.0,-225.0
138,2000,,8,LOC,LURE,stimuli/fractals/78c.jpg,-225.0,-225.0,247.0,ERP,stimuli/fractals/78c.jpg,-375.0,-225.0,stimuli/fractals/78c.jpg,stimuli/fractals/78a.jpg,stimuli/fractals/78b.jpg,-375.0,-225.0,-375.0,-75.0,-225.0,-225.0,225.0,225.0
139,3000,,8,LOC,LURE,stimuli/fractals/89c.jpg,-225.0,75.0,244.0,LLP,stimuli/fractals/89c.jpg,-225.0,-75.0,stimuli/fractals/89c.jpg,stimuli/fractals/89b.jpg,stimuli/fractals/89a.jpg,-225.0,-75.0,-225.0,-225.0,-225.0,75.0,375.0,225.0
140,500,,8,LOC,TARGET,stimuli/fractals/131a.jpg,225.0,-225.0,249.0,LLP,stimuli/fractals/131a.jpg,225.0,-225.0,stimuli/fractals/131a.jpg,stimuli/fractals/131b.jpg,stimuli/fractals/131c.jpg,225.0,-225.0,375.0,-225.0,75.0,-225.0,-375.0,225.0
141,5000,,8,LOC,LURE,stimuli/fractals/115a.jpg,-225.0,-225.0,222.0,OLP,stimuli/fractals/115a.jpg,-75.0,-225.0,stimuli/fractals/115a.jpg,stimuli/fractals/115c.jpg,stimuli/fractals/115b.jpg,-75.0,-225.0,75.0,-225.0,-225.0,-225.0,-375.0,225.0
142,2000,,8,LOC,TARGET,stimuli/fractals/125c.jpg,-75.0,225.0,225.0,OLP,stimuli/fractals/125c.jpg,-75.0,225.0,stimuli/fractals/125c.jpg,stimuli/fractals/125b.jpg,stimuli/fractals/125a.jpg,-75.0,225.0,-225.0,225.0,-75.0,75.0,-375.0,-225.0
143,1000,,8,LOC,LURE,stimuli/fractals/41b.jpg,375.0,75.0,226.0,OLP,stimuli/fractals/41b.jpg,375.0,225.0,stimuli/fractals/41b.jpg,stimuli/fractals/41c.jpg,stimuli/fractals/41a.jpg,375.0,225.0,225.0,225.0,375.0,75.0,-375.0,225.0
144,500,,8,LOC,LURE,stimuli/fractals/28c.jpg,-225.0,225.0,233.0,OLP,stimuli/fractals/28c.jpg,-375.0,225.0,stimuli/fractals/28c.jpg,stimuli/fractals/28b.jpg,stimuli/fractals/28a.jpg,-375.0,225.0,-375.0,75.0,-225.0,225.0,225.0,-75.0
